From,To,Profile,Category,TollCost
1134,1484,T1,1,46.5
1134,1499,T1,1,159.26
1134,1503,T1,1,159.26
1134,1506,T1,1,22.5
1134,1507,T1,1,130.97
1134,1516,T1,1,39.5
1134,1527,T1,1,21.02
1134,1531,T1,1,159.26
1134,1545,T1,1,0
1134,1559,T1,1,159.26
1134,1561,T1,1,135.16
1134,1564,T1,1,159.26
1134,1566,T1,1,22.5
1134,1567,T1,1,126.93
1134,1571,T1,1,159.26
1134,1572,T1,1,159.26
1134,1574,T1,1,159.26
1134,1576,T1,1,159.26
1134,1579,T1,1,159.26
1134,1580,T1,1,159.26
1134,1581,T1,1,31.93
1134,1590,T1,1,159.26
1134,1592,T1,1,159.26
1134,48FORTY,T1,1,22.5
1134,8001,T1,1,159.26
1134,8002,T1,1,159.26
1134,8003,T1,1,159.26
1134,8004,T1,1,159.26
1134,8006,T1,1,159.26
1134,8007,T1,1,159.26
1134,8008,T1,1,159.26
1134,8009,T1,1,159.26
1134,8011,T1,1,159.26
1134,8012,T1,1,159.26
1134,8013,T1,1,159.26
1134,8014,T1,1,159.26
1134,8015,T1,1,159.26
1134,8017,T1,1,159.26
1134,8018,T1,1,159.26
1134,8019,T1,1,159.26
1134,8020,T1,1,159.26
1134,8021,T1,1,159.26
1134,8023,T1,1,159.26
1134,8024,T1,1,159.26
1134,8025,T1,1,159.26
1134,8026,T1,1,159.26
1134,90005,T1,1,101.63
1134,90006,T1,1,101.63
1134,AMAZON,T1,1,19.99
1134,AVA,T1,1,159.26
1134,BAKKAFROST,T1,1,24.72
1134,CancelDuetoHours,T1,1,77.63
1134,CarrierCancel,T1,1,77.63
1134,CarrierLateCancel,T1,1,77.63
1134,CHEP,T1,1,22.5
1134,CiboVita,T1,1,24.72
1134,Congressional,T1,1,101.63
1134,DOT,T1,1,68.63
1134,FLEX1,T1,1,77.63
1134,FLEX2,T1,1,77.63
1134,FLEX3,T1,1,77.63
1134,LASSONDE,T1,1,28.95
1134,ONEBANANA,T1,1,22.5
1134,PREMIO,T1,1,31.93
1134,PREMIUMWATER,T1,1,22.5
1134,Purina Allentown,T1,1,22.5
1134,Purina Mechanicsburg,T1,1,22.5
1134,Standby(Overspill),T1,1,77.63
1134,TONU,T1,1,77.63
1134,TONULate,T1,1,77.63
1134,US0007,T1,1,77.63
1138,1023,T1,1,9
1138,1035,T1,1,0
1138,1081,T1,1,0
1138,1091,T1,1,0
1138,1094,T1,1,0
1138,1096,T1,1,0
1138,1119,T1,1,0
1138,1129,T1,1,10
1138,1134,T1,1,0
1138,1138,T1,1,0
1138,1162,T1,1,0
1138,1166,T1,1,5.25
1138,1176,T1,1,0
1138,1177,T1,1,47.4
1138,1203,T1,1,0
1138,1246,T1,1,0
1138,1250,T1,1,0
1138,1342,T1,1,0
1138,1352,T1,1,0
1138,1372,T1,1,106.28
1138,1407,T1,1,9
1138,1410,T1,1,0
1138,1411,T1,1,0
1138,1414,T1,1,34.15
1138,1423,T1,1,0
1138,1425,T1,1,34.15
1138,1429,T1,1,17
1138,1431,T1,1,0
1138,1433,T1,1,0
1138,1434,T1,1,17
1138,1440,T1,1,0
1138,1442,T1,1,0
1138,1443,T1,1,8.71
1138,1448,T1,1,0
1138,1449,T1,1,10.87
1138,1454,T1,1,0
1138,1463,T1,1,16
1138,1467,T1,1,0
1138,1473,T1,1,144.12
1138,1482,T1,1,0
1138,1484,T1,1,0
1138,1499,T1,1,144.12
1138,1503,T1,1,144.12
1138,1506,T1,1,0
1138,1507,T1,1,55.77
1138,1516,T1,1,0
1138,1527,T1,1,0
1138,1531,T1,1,144.12
1138,1545,T1,1,47.4
1138,1559,T1,1,144.12
1138,1561,T1,1,138.61
1138,1564,T1,1,144.12
1138,1566,T1,1,0
1138,1567,T1,1,111.79
1138,1571,T1,1,144.12
1138,1572,T1,1,144.12
1138,1574,T1,1,144.12
1138,1576,T1,1,144.12
1138,1579,T1,1,144.12
1138,1580,T1,1,144.12
1138,1581,T1,1,0
1138,1590,T1,1,144.12
1138,1592,T1,1,144.12
1138,48FORTY,T1,1,0
1138,8001,T1,1,144.12
1138,8002,T1,1,144.12
1138,8003,T1,1,144.12
1138,8004,T1,1,144.12
1138,8006,T1,1,144.12
1138,8007,T1,1,144.12
1138,8008,T1,1,144.12
1138,8009,T1,1,144.12
1138,8011,T1,1,144.12
1138,8012,T1,1,144.12
1138,8013,T1,1,144.12
1138,8014,T1,1,144.12
1138,8015,T1,1,144.12
1138,8017,T1,1,144.12
1138,8018,T1,1,144.12
1138,8019,T1,1,144.12
1138,8020,T1,1,144.12
1138,8021,T1,1,144.12
1138,8023,T1,1,144.12
1138,8024,T1,1,144.12
1138,8025,T1,1,144.12
1138,8026,T1,1,144.12
1138,90005,T1,1,33
1138,90006,T1,1,33
1138,AMAZON,T1,1,0
1138,AVA,T1,1,144.12
1138,BAKKAFROST,T1,1,0
1138,CancelDuetoHours,T1,1,9
1138,CarrierCancel,T1,1,9
1138,CarrierLateCancel,T1,1,9
1138,CHEP,T1,1,22.9
1138,CiboVita,T1,1,0
1138,Congressional,T1,1,33
1138,DOT,T1,1,0
1138,FLEX1,T1,1,9
1138,FLEX2,T1,1,9
1138,FLEX3,T1,1,9
1138,LASSONDE,T1,1,0
1138,ONEBANANA,T1,1,0
1138,PREMIO,T1,1,0
1138,PREMIUMWATER,T1,1,8.9
1138,Purina Allentown,T1,1,0
1138,Purina Mechanicsburg,T1,1,22.9
1138,Standby(Overspill),T1,1,9
1138,TONU,T1,1,9
1138,TONULate,T1,1,9
1138,US0007,T1,1,9
1162,1023,T1,1,44
1162,1035,T1,1,37.5
1162,1081,T1,1,37.5
1162,1091,T1,1,0
1162,1094,T1,1,0
1162,1096,T1,1,54.5
1162,1119,T1,1,31.93
1162,1129,T1,1,45
1162,1134,T1,1,19.99
1162,1138,T1,1,37.5
1162,1162,T1,1,0
1162,1166,T1,1,40.25
1162,1176,T1,1,0
1162,1177,T1,1,13.25
1162,1203,T1,1,37.5
1162,1246,T1,1,37.5
1162,1250,T1,1,30
1162,1342,T1,1,0
1162,1352,T1,1,37.5
1162,1372,T1,1,126.93
1162,1407,T1,1,44
1162,1410,T1,1,54.85
1162,1411,T1,1,45.2
1162,1414,T1,1,0
1162,1423,T1,1,0
1162,1425,T1,1,0
1162,1429,T1,1,0
1162,1431,T1,1,0
1162,1433,T1,1,31.93
1162,1434,T1,1,0
1162,1440,T1,1,48.88
1162,1442,T1,1,37.5
1162,1443,T1,1,46.87
1162,1448,T1,1,54.85
1162,1449,T1,1,48.88
1162,1454,T1,1,0
1162,1463,T1,1,16
1162,1467,T1,1,0
1162,1473,T1,1,182.18
1162,1482,T1,1,48.88
1162,1484,T1,1,37.5
1162,1499,T1,1,182.18
1162,1503,T1,1,182.18
1162,1506,T1,1,37.5
1162,1507,T1,1,153.89
1162,1516,T1,1,37.5
1162,1527,T1,1,0
1162,1531,T1,1,182.18
1162,1545,T1,1,13.25
1162,1559,T1,1,182.18
1162,1561,T1,1,159.26
1162,1564,T1,1,182.18
1162,1566,T1,1,89.5
1162,1567,T1,1,149.85
1162,1571,T1,1,182.18
1162,1572,T1,1,182.18
1162,1574,T1,1,182.18
1162,1576,T1,1,182.18
1162,1579,T1,1,182.18
1162,1580,T1,1,182.18
1162,1581,T1,1,54.85
1162,1590,T1,1,182.18
1162,1592,T1,1,182.18
1162,48FORTY,T1,1,37.5
1162,8001,T1,1,182.18
1162,8002,T1,1,182.18
1162,8003,T1,1,182.18
1162,8004,T1,1,182.18
1162,8006,T1,1,182.18
1162,8007,T1,1,182.18
1162,8008,T1,1,182.18
1162,8009,T1,1,182.18
1162,8011,T1,1,182.18
1162,8012,T1,1,182.18
1162,8013,T1,1,182.18
1162,8014,T1,1,182.18
1162,8015,T1,1,182.18
1162,8017,T1,1,182.18
1162,8018,T1,1,182.18
1162,8019,T1,1,182.18
1162,8020,T1,1,182.18
1162,8021,T1,1,182.18
1162,8023,T1,1,182.18
1162,8024,T1,1,182.18
1162,8025,T1,1,182.18
1162,8026,T1,1,182.18
1162,90005,T1,1,68
1162,90006,T1,1,68
1162,AMAZON,T1,1,0
1162,AVA,T1,1,182.18
1162,BAKKAFROST,T1,1,48.88
1162,CancelDuetoHours,T1,1,44
1162,CarrierCancel,T1,1,44
1162,CarrierLateCancel,T1,1,44
1162,CHEP,T1,1,44
1162,CiboVita,T1,1,48.88
1162,Congressional,T1,1,68
1162,DOT,T1,1,35
1162,FLEX1,T1,1,44
1162,FLEX2,T1,1,44
1162,FLEX3,T1,1,44
1162,LASSONDE,T1,1,0
1162,ONEBANANA,T1,1,37.5
1162,PREMIO,T1,1,54.85
1162,PREMIUMWATER,T1,1,61.5
1162,Purina Allentown,T1,1,37.5
1162,Purina Mechanicsburg,T1,1,89.5
1162,Standby(Overspill),T1,1,44
1162,TONU,T1,1,44
1162,TONULate,T1,1,44
1162,US0007,T1,1,44
1166,1023,T1,1,14.25
1166,1035,T1,1,5.25
1166,1081,T1,1,5.25
1166,1091,T1,1,5.25
1166,1094,T1,1,5.25
1166,1096,T1,1,22.25
1166,1119,T1,1,50.73
1166,1129,T1,1,15.25
1166,1134,T1,1,38.88
1166,1138,T1,1,5.25
1166,1162,T1,1,5.25
1166,1166,T1,1,0
1166,1176,T1,1,5.25
1166,1177,T1,1,18.5
1166,1203,T1,1,5.25
1166,1246,T1,1,5.25
1166,1250,T1,1,5.25
1166,1342,T1,1,5.25
1166,1352,T1,1,5.25
1166,1372,T1,1,145.73
1166,1407,T1,1,14.25
1166,1410,T1,1,68.91
1166,1411,T1,1,12.95
1166,1414,T1,1,5.25
1166,1423,T1,1,5.25
1166,1425,T1,1,5.25
1166,1429,T1,1,5.25
1166,1431,T1,1,10.1
1166,1433,T1,1,50.73
1166,1434,T1,1,5.25
1166,1440,T1,1,67.93
1166,1442,T1,1,14.15
1166,1443,T1,1,66.13
1166,1448,T1,1,68.91
1166,1449,T1,1,67.93
1166,1454,T1,1,5.25
1166,1463,T1,1,5.25
1166,1467,T1,1,5.25
1166,1473,T1,1,196.24
1166,1482,T1,1,67.93
1166,1484,T1,1,5.25
1166,1499,T1,1,196.24
1166,1503,T1,1,196.24
1166,1506,T1,1,5.25
1166,1507,T1,1,167.95
1166,1516,T1,1,5.25
1166,1527,T1,1,5.25
1166,1531,T1,1,196.24
1166,1545,T1,1,18.5
1166,1559,T1,1,196.24
1166,1561,T1,1,178.06
1166,1564,T1,1,196.24
1166,1566,T1,1,5.25
1166,1567,T1,1,163.91
1166,1571,T1,1,196.24
1166,1572,T1,1,196.24
1166,1574,T1,1,196.24
1166,1576,T1,1,196.24
1166,1579,T1,1,196.24
1166,1580,T1,1,196.24
1166,1581,T1,1,68.91
1166,1590,T1,1,196.24
1166,1592,T1,1,196.24
1166,48FORTY,T1,1,5.25
1166,8001,T1,1,196.24
1166,8002,T1,1,196.24
1166,8003,T1,1,196.24
1166,8004,T1,1,196.24
1166,8006,T1,1,196.24
1166,8007,T1,1,196.24
1166,8008,T1,1,196.24
1166,8009,T1,1,196.24
1166,8011,T1,1,196.24
1166,8012,T1,1,196.24
1166,8013,T1,1,196.24
1166,8014,T1,1,196.24
1166,8015,T1,1,196.24
1166,8017,T1,1,196.24
1166,8018,T1,1,196.24
1166,8019,T1,1,196.24
1166,8020,T1,1,196.24
1166,8021,T1,1,196.24
1166,8023,T1,1,196.24
1166,8024,T1,1,196.24
1166,8025,T1,1,196.24
1166,8026,T1,1,196.24
1166,90005,T1,1,16.25
1166,90006,T1,1,16.25
1166,AMAZON,T1,1,5.25
1166,AVA,T1,1,196.24
1166,BAKKAFROST,T1,1,67.93
1166,CancelDuetoHours,T1,1,14.25
1166,CarrierCancel,T1,1,14.25
1166,CarrierLateCancel,T1,1,14.25
1166,CHEP,T1,1,14.25
1166,CiboVita,T1,1,5.25
1166,Congressional,T1,1,38.25
1166,DOT,T1,1,5.25
1166,FLEX1,T1,1,14.25
1166,FLEX2,T1,1,14.25
1166,FLEX3,T1,1,14.25
1166,LASSONDE,T1,1,5.25
1166,ONEBANANA,T1,1,5.25
1166,PREMIO,T1,1,68.91
1166,PREMIUMWATER,T1,1,29.25
1166,Purina Allentown,T1,1,5.25
1166,Purina Mechanicsburg,T1,1,5.25
1166,Standby(Overspill),T1,1,14.25
1166,TONU,T1,1,14.25
1166,TONULate,T1,1,14.25
1166,US0007,T1,1,14.25
1176,1023,T1,1,44
1176,1035,T1,1,37.5
1176,1081,T1,1,37.5
1176,1091,T1,1,0
1176,1094,T1,1,9.79
1176,1096,T1,1,22.5
1176,1119,T1,1,7.83
1176,1129,T1,1,45
1176,1134,T1,1,14.69
1176,1138,T1,1,37.5
1176,1162,T1,1,0
1176,1166,T1,1,40.25
1176,1176,T1,1,0
1176,1177,T1,1,14.69
1176,1203,T1,1,37.5
1176,1246,T1,1,37.5
1176,1250,T1,1,42.95
1176,1342,T1,1,0
1176,1352,T1,1,37.5
1176,1372,T1,1,102.83
1176,1407,T1,1,44
1176,1410,T1,1,31.93
1176,1411,T1,1,50.55
1176,1414,T1,1,0
1176,1423,T1,1,0
1176,1425,T1,1,4.9
1176,1429,T1,1,0
1176,1431,T1,1,0
1176,1433,T1,1,7.83
1176,1434,T1,1,0
1176,1440,T1,1,24.72
1176,1442,T1,1,37.5
1176,1443,T1,1,23.9
1176,1448,T1,1,31.93
1176,1449,T1,1,24.72
1176,1454,T1,1,0
1176,1463,T1,1,9.79
1176,1467,T1,1,24.72
1176,1473,T1,1,159.26
1176,1482,T1,1,24.72
1176,1484,T1,1,37.5
1176,1499,T1,1,159.26
1176,1503,T1,1,159.26
1176,1506,T1,1,37.5
1176,1507,T1,1,130.97
1176,1516,T1,1,37.5
1176,1527,T1,1,21.02
1176,1531,T1,1,159.26
1176,1545,T1,1,14.69
1176,1559,T1,1,159.26
1176,1561,T1,1,135.16
1176,1564,T1,1,159.26
1176,1566,T1,1,89.5
1176,1567,T1,1,126.93
1176,1571,T1,1,159.26
1176,1572,T1,1,159.26
1176,1574,T1,1,159.26
1176,1576,T1,1,159.26
1176,1579,T1,1,159.26
1176,1580,T1,1,159.26
1176,1581,T1,1,31.93
1176,1590,T1,1,159.26
1176,1592,T1,1,159.26
1176,48FORTY,T1,1,121.75
1176,8001,T1,1,159.26
1176,8002,T1,1,159.26
1176,8003,T1,1,159.26
1176,8004,T1,1,159.26
1176,8006,T1,1,159.26
1176,8007,T1,1,159.26
1176,8008,T1,1,159.26
1176,8009,T1,1,159.26
1176,8011,T1,1,159.26
1176,8012,T1,1,159.26
1176,8013,T1,1,159.26
1176,8014,T1,1,159.26
1176,8015,T1,1,159.26
1176,8017,T1,1,159.26
1176,8018,T1,1,159.26
1176,8019,T1,1,159.26
1176,8020,T1,1,159.26
1176,8021,T1,1,159.26
1176,8023,T1,1,159.26
1176,8024,T1,1,159.26
1176,8025,T1,1,159.26
1176,8026,T1,1,159.26
1176,90005,T1,1,68
1176,90006,T1,1,68
1176,AMAZON,T1,1,9.79
1176,AVA,T1,1,159.26
1176,BAKKAFROST,T1,1,24.72
1176,CancelDuetoHours,T1,1,44
1176,CarrierCancel,T1,1,44
1176,CarrierLateCancel,T1,1,44
1176,CHEP,T1,1,44
1176,CiboVita,T1,1,24.72
1176,Congressional,T1,1,68
1176,DOT,T1,1,35
1176,FLEX1,T1,1,44
1176,FLEX2,T1,1,44
1176,FLEX3,T1,1,44
1176,LASSONDE,T1,1,9.79
1176,ONEBANANA,T1,1,37.5
1176,PREMIO,T1,1,31.93
1176,PREMIUMWATER,T1,1,22.5
1176,Purina Allentown,T1,1,35.25
1176,Purina Mechanicsburg,T1,1,115.35
1176,Standby(Overspill),T1,1,44
1176,TONU,T1,1,44
1176,TONULate,T1,1,44
1176,US0007,T1,1,44
1177,1023,T1,1,44
1177,1035,T1,1,35.25
1177,1081,T1,1,65.25
1177,1091,T1,1,0
1177,1094,T1,1,0
1177,1096,T1,1,22.5
1177,1119,T1,1,7.83
1177,1129,T1,1,68.9
1177,1134,T1,1,0
1177,1138,T1,1,65.25
1177,1162,T1,1,0
1177,1166,T1,1,40.25
1177,1176,T1,1,4.9
1177,1177,T1,1,0
1177,1203,T1,1,35.25
1177,1246,T1,1,65.25
1177,1250,T1,1,42.95
1177,1342,T1,1,10.15
1177,1352,T1,1,65.25
1177,1372,T1,1,102.83
1177,1407,T1,1,44
1177,1410,T1,1,31.93
1177,1411,T1,1,50.55
1177,1414,T1,1,0
1177,1423,T1,1,0
1177,1425,T1,1,3.46
1177,1429,T1,1,0
1177,1431,T1,1,0
1177,1433,T1,1,0
1177,1434,T1,1,0
1177,1440,T1,1,24.72
1177,1442,T1,1,65.25
1177,1443,T1,1,23.9
1177,1448,T1,1,31.93
1177,1449,T1,1,24.72
1177,1454,T1,1,13.96
1177,1463,T1,1,14.69
1177,1467,T1,1,24.72
1177,1473,T1,1,159.26
1177,1482,T1,1,24.72
1177,1484,T1,1,65.25
1177,1499,T1,1,159.26
1177,1503,T1,1,159.26
1177,1506,T1,1,35.25
1177,1507,T1,1,130.97
1177,1516,T1,1,59.25
1177,1527,T1,1,21.02
1177,1531,T1,1,159.26
1177,1545,T1,1,0
1177,1559,T1,1,159.26
1177,1561,T1,1,135.16
1177,1564,T1,1,159.26
1177,1566,T1,1,22.5
1177,1567,T1,1,126.93
1177,1571,T1,1,159.26
1177,1572,T1,1,159.26
1177,1574,T1,1,159.26
1177,1576,T1,1,159.26
1177,1579,T1,1,159.26
1177,1580,T1,1,159.26
1177,1581,T1,1,31.93
1177,1590,T1,1,159.26
1177,1592,T1,1,159.26
1177,48FORTY,T1,1,121.75
1177,8001,T1,1,159.26
1177,8002,T1,1,159.26
1177,8003,T1,1,159.26
1177,8004,T1,1,159.26
1177,8006,T1,1,159.26
1177,8007,T1,1,159.26
1177,8008,T1,1,159.26
1177,8009,T1,1,159.26
1177,8011,T1,1,159.26
1177,8012,T1,1,159.26
1177,8013,T1,1,159.26
1177,8014,T1,1,159.26
1177,8015,T1,1,159.26
1177,8017,T1,1,159.26
1177,8018,T1,1,159.26
1177,8019,T1,1,159.26
1177,8020,T1,1,159.26
1177,8021,T1,1,159.26
1177,8023,T1,1,159.26
1177,8024,T1,1,159.26
1177,8025,T1,1,159.26
1177,8026,T1,1,159.26
1177,90005,T1,1,68
1177,90006,T1,1,68
1177,AMAZON,T1,1,0
1177,AVA,T1,1,159.26
1177,BAKKAFROST,T1,1,24.72
1177,CancelDuetoHours,T1,1,44
1177,CarrierCancel,T1,1,44
1177,CarrierLateCancel,T1,1,44
1177,CHEP,T1,1,44
1177,CiboVita,T1,1,24.72
1177,Congressional,T1,1,68
1177,DOT,T1,1,58.9
1177,FLEX1,T1,1,44
1177,FLEX2,T1,1,44
1177,FLEX3,T1,1,44
1177,LASSONDE,T1,1,0
1177,ONEBANANA,T1,1,35.25
1177,PREMIO,T1,1,31.93
1177,PREMIUMWATER,T1,1,22.5
1177,Purina Allentown,T1,1,22.5
1177,Purina Mechanicsburg,T1,1,115.35
1177,Standby(Overspill),T1,1,44
1177,TONU,T1,1,44
1177,TONULate,T1,1,44
1177,US0007,T1,1,44
1203,1023,T1,1,9
1203,1035,T1,1,0
1203,1081,T1,1,0
1203,1091,T1,1,0
1203,1094,T1,1,0
1203,1096,T1,1,17
1203,1119,T1,1,9.9
1203,1129,T1,1,10
1203,1134,T1,1,21.02
1203,1138,T1,1,0
1203,1162,T1,1,0
1203,1166,T1,1,5.25
1203,1176,T1,1,0
1203,1177,T1,1,23.4
1203,1203,T1,1,0
1203,1246,T1,1,0
1203,1250,T1,1,0
1203,1342,T1,1,0
1203,1352,T1,1,0
1203,1372,T1,1,127.3
1203,1407,T1,1,9
1203,1410,T1,1,55.52
1203,1411,T1,1,7.7
1203,1414,T1,1,10.15
1203,1423,T1,1,0
1203,1425,T1,1,0
1203,1429,T1,1,0
1203,1431,T1,1,0
1203,1433,T1,1,32.3
1203,1434,T1,1,0
1203,1440,T1,1,49.81
1203,1442,T1,1,0
1203,1443,T1,1,47.28
1203,1448,T1,1,55.52
1203,1449,T1,1,49.81
1203,1454,T1,1,9.9
1203,1463,T1,1,16
1203,1467,T1,1,9.9
1203,1473,T1,1,182.85
1203,1482,T1,1,49.81
1203,1484,T1,1,0
1203,1499,T1,1,182.85
1203,1503,T1,1,182.85
1203,1506,T1,1,0
1203,1507,T1,1,154.56
1203,1516,T1,1,0
1203,1527,T1,1,9.9
1203,1531,T1,1,182.85
1203,1545,T1,1,23.4
1203,1559,T1,1,182.85
1203,1561,T1,1,159.63
1203,1564,T1,1,182.85
1203,1566,T1,1,0
1203,1567,T1,1,150.52
1203,1571,T1,1,182.85
1203,1572,T1,1,182.85
1203,1574,T1,1,182.85
1203,1576,T1,1,182.85
1203,1579,T1,1,182.85
1203,1580,T1,1,182.85
1203,1581,T1,1,55.52
1203,1590,T1,1,182.85
1203,1592,T1,1,182.85
1203,48FORTY,T1,1,0
1203,8001,T1,1,182.85
1203,8002,T1,1,182.85
1203,8003,T1,1,182.85
1203,8004,T1,1,182.85
1203,8006,T1,1,182.85
1203,8007,T1,1,182.85
1203,8008,T1,1,182.85
1203,8009,T1,1,182.85
1203,8011,T1,1,182.85
1203,8012,T1,1,182.85
1203,8013,T1,1,182.85
1203,8014,T1,1,182.85
1203,8015,T1,1,182.85
1203,8017,T1,1,182.85
1203,8018,T1,1,182.85
1203,8019,T1,1,182.85
1203,8020,T1,1,182.85
1203,8021,T1,1,182.85
1203,8023,T1,1,182.85
1203,8024,T1,1,182.85
1203,8025,T1,1,182.85
1203,8026,T1,1,182.85
1203,90005,T1,1,33
1203,90006,T1,1,33
1203,AMAZON,T1,1,0
1203,AVA,T1,1,182.85
1203,BAKKAFROST,T1,1,9.9
1203,CancelDuetoHours,T1,1,9
1203,CarrierCancel,T1,1,9
1203,CarrierLateCancel,T1,1,9
1203,CHEP,T1,1,9
1203,CiboVita,T1,1,9.9
1203,Congressional,T1,1,33
1203,DOT,T1,1,0
1203,FLEX1,T1,1,9
1203,FLEX2,T1,1,9
1203,FLEX3,T1,1,9
1203,LASSONDE,T1,1,0
1203,ONEBANANA,T1,1,0
1203,PREMIO,T1,1,55.52
1203,PREMIUMWATER,T1,1,24
1203,Purina Allentown,T1,1,0
1203,Purina Mechanicsburg,T1,1,0
1203,Standby(Overspill),T1,1,9
1203,TONU,T1,1,9
1203,TONULate,T1,1,9
1203,US0007,T1,1,9
1246,1023,T1,1,9
1246,1035,T1,1,0
1246,1081,T1,1,0
1246,1091,T1,1,0
1246,1094,T1,1,0
1246,1096,T1,1,0
1246,1119,T1,1,0
1246,1129,T1,1,10
1246,1134,T1,1,17
1246,1138,T1,1,0
1246,1162,T1,1,0
1246,1166,T1,1,5.25
1246,1176,T1,1,0
1246,1177,T1,1,47.4
1246,1203,T1,1,0
1246,1246,T1,1,0
1246,1250,T1,1,0
1246,1342,T1,1,0
1246,1352,T1,1,0
1246,1372,T1,1,151.3
1246,1407,T1,1,9
1246,1410,T1,1,79.52
1246,1411,T1,1,0
1246,1414,T1,1,34.15
1246,1423,T1,1,17
1246,1425,T1,1,34.15
1246,1429,T1,1,17
1246,1431,T1,1,0
1246,1433,T1,1,0
1246,1434,T1,1,17
1246,1440,T1,1,0
1246,1442,T1,1,0
1246,1443,T1,1,71.28
1246,1448,T1,1,0
1246,1449,T1,1,73.81
1246,1454,T1,1,0
1246,1463,T1,1,16
1246,1467,T1,1,0
1246,1473,T1,1,206.85
1246,1482,T1,1,0
1246,1484,T1,1,0
1246,1499,T1,1,206.85
1246,1503,T1,1,206.85
1246,1506,T1,1,0
1246,1507,T1,1,55.77
1246,1516,T1,1,0
1246,1527,T1,1,0
1246,1531,T1,1,206.85
1246,1545,T1,1,47.4
1246,1559,T1,1,206.85
1246,1561,T1,1,183.63
1246,1564,T1,1,206.85
1246,1566,T1,1,0
1246,1567,T1,1,174.52
1246,1571,T1,1,206.85
1246,1572,T1,1,206.85
1246,1574,T1,1,206.85
1246,1576,T1,1,206.85
1246,1579,T1,1,206.85
1246,1580,T1,1,206.85
1246,1581,T1,1,79.52
1246,1590,T1,1,206.85
1246,1592,T1,1,206.85
1246,48FORTY,T1,1,0
1246,8001,T1,1,206.85
1246,8002,T1,1,206.85
1246,8003,T1,1,206.85
1246,8004,T1,1,206.85
1246,8006,T1,1,206.85
1246,8007,T1,1,206.85
1246,8008,T1,1,206.85
1246,8009,T1,1,206.85
1246,8011,T1,1,206.85
1246,8012,T1,1,206.85
1246,8013,T1,1,206.85
1246,8014,T1,1,206.85
1246,8015,T1,1,206.85
1246,8017,T1,1,206.85
1246,8018,T1,1,206.85
1246,8019,T1,1,206.85
1246,8020,T1,1,206.85
1246,8021,T1,1,206.85
1246,8023,T1,1,206.85
1246,8024,T1,1,206.85
1246,8025,T1,1,206.85
1246,8026,T1,1,206.85
1246,90005,T1,1,33
1246,90006,T1,1,33
1246,AMAZON,T1,1,0
1246,AVA,T1,1,206.85
1246,BAKKAFROST,T1,1,0
1246,CancelDuetoHours,T1,1,9
1246,CarrierCancel,T1,1,9
1246,CarrierLateCancel,T1,1,9
1246,CHEP,T1,1,0
1246,CiboVita,T1,1,0
1246,Congressional,T1,1,33
1246,DOT,T1,1,0
1246,FLEX1,T1,1,9
1246,FLEX2,T1,1,9
1246,FLEX3,T1,1,9
1246,LASSONDE,T1,1,0
1246,ONEBANANA,T1,1,0
1246,PREMIO,T1,1,0
1246,PREMIUMWATER,T1,1,15.8
1246,Purina Allentown,T1,1,0
1246,Purina Mechanicsburg,T1,1,0
1246,Standby(Overspill),T1,1,9
1246,TONU,T1,1,9
1246,TONULate,T1,1,9
1246,US0007,T1,1,9
1250,1023,T1,1,9
1250,1035,T1,1,0
1250,1081,T1,1,0
1250,1091,T1,1,7.7
1250,1094,T1,1,0
1250,1096,T1,1,7.7
1250,1119,T1,1,0
1250,1129,T1,1,10
1250,1134,T1,1,0
1250,1138,T1,1,0
1250,1162,T1,1,0
1250,1166,T1,1,5.25
1250,1176,T1,1,17.85
1250,1177,T1,1,31.1
1250,1203,T1,1,0
1250,1246,T1,1,0
1250,1250,T1,1,0
1250,1342,T1,1,0
1250,1352,T1,1,0
1250,1372,T1,1,108.6
1250,1407,T1,1,9
1250,1410,T1,1,37.81
1250,1411,T1,1,0
1250,1414,T1,1,17.85
1250,1423,T1,1,0
1250,1425,T1,1,17.85
1250,1429,T1,1,0
1250,1431,T1,1,0
1250,1433,T1,1,0
1250,1434,T1,1,0
1250,1440,T1,1,31.93
1250,1442,T1,1,0
1250,1443,T1,1,29.26
1250,1448,T1,1,37.81
1250,1449,T1,1,31.93
1250,1454,T1,1,0
1250,1463,T1,1,16
1250,1467,T1,1,0
1250,1473,T1,1,165.14
1250,1482,T1,1,31.93
1250,1484,T1,1,0
1250,1499,T1,1,165.14
1250,1503,T1,1,165.14
1250,1506,T1,1,0
1250,1507,T1,1,136.85
1250,1516,T1,1,0
1250,1527,T1,1,0
1250,1531,T1,1,165.14
1250,1545,T1,1,31.1
1250,1559,T1,1,165.14
1250,1561,T1,1,140.93
1250,1564,T1,1,165.14
1250,1566,T1,1,52
1250,1567,T1,1,132.81
1250,1571,T1,1,165.14
1250,1572,T1,1,165.14
1250,1574,T1,1,165.14
1250,1576,T1,1,165.14
1250,1579,T1,1,165.14
1250,1580,T1,1,165.14
1250,1581,T1,1,37.81
1250,1590,T1,1,165.14
1250,1592,T1,1,165.14
1250,48FORTY,T1,1,0
1250,8001,T1,1,165.14
1250,8002,T1,1,165.14
1250,8003,T1,1,165.14
1250,8004,T1,1,165.14
1250,8006,T1,1,165.14
1250,8007,T1,1,165.14
1250,8008,T1,1,165.14
1250,8009,T1,1,165.14
1250,8011,T1,1,165.14
1250,8012,T1,1,165.14
